#============= ===========   GLOBAL         GLOBAL         GLOBAL         GLOBAL         GLOBAL         
#     TIME        DATE       RGIP           RGIP           WBHP           WBHP           FGIP           
#     MODEL       MODEL    001-001-001    002-001-001      HR-75          Z-68           FIELD        
#     [day]        [-]       [sm3]          [sm3]          [Bara]         [Bara]         [sm3]         
#============= =========== ============== ============== ============== ============== ==============
   2525.000000  30.05.2014  1.2062236E+08  4.9529504E+07   108.2406       110.8865      1.7015186E+08
   2526.000000  31.05.2014  1.2128018E+08  4.9898312E+07   108.9397       111.6481      1.7117850E+08
   2527.000000  01.06.2014  1.2202749E+08  5.0267652E+07   109.7293       112.4086      1.7229514E+08
   2528.000000  02.06.2014  1.2280415E+08  5.0697024E+07   110.5104       113.4238      1.7350117E+08
   2529.000000  03.06.2014  1.2350814E+08  5.0790936E+07   111.1146       112.4817      1.7429907E+08
   2530.000000  04.06.2014  1.2419283E+08  5.0790936E+07   111.7120       112.3838      1.7498378E+08
   2531.000000  05.06.2014  1.2485902E+08  5.1022604E+07   112.2978       112.7346      1.7588162E+08
   2532.000000  06.06.2014  1.2548101E+08  5.1311764E+07   112.9127       113.2704      1.7679277E+08
   2533.000000  07.06.2014  1.2609486E+08  5.1608500E+07   113.5163       113.8587      1.7770336E+08
   2534.000000  08.06.2014  1.2670610E+08  5.1905112E+07   114.0976       114.4555      1.7861120E+08
   2535.000000  09.06.2014  1.2731150E+08  5.2199284E+07   114.6581       115.0490      1.7951077E+08
   2536.000000  10.06.2014  1.2790066E+08  5.2489776E+07   115.1951       115.6319      1.8039043E+08
   2537.000000  11.06.2014  1.2845026E+08  5.2769852E+07   115.7114       116.1901      1.8122011E+08
   2538.000000  12.06.2014  1.2904186E+08  5.3033404E+07   116.2314       116.7238      1.8207526E+08
   2539.000000  13.06.2014  1.2969782E+08  5.3372656E+07   116.7425       118.4051      1.8307048E+08
   2540.000000  14.06.2014  1.3013719E+08  5.3696588E+07   116.9870       118.9111      1.8383378E+08
   2541.000000  15.06.2014  1.3013719E+08  5.3965328E+07   116.7071       118.6361      1.8410251E+08
   2542.000000  16.06.2014  1.3013719E+08  5.4243324E+07   116.5406       119.1408      1.8438051E+08
   2543.000000  17.06.2014  1.3013719E+08  5.4526708E+07   116.4252       119.6869      1.8466389E+08
   2544.000000  18.06.2014  1.3013719E+08  5.4811504E+07   116.3404       120.2424      1.8494869E+08
   2545.000000  19.06.2014  1.3013719E+08  5.5102256E+07   116.2752       120.8144      1.8523944E+08
   2546.000000  20.06.2014  1.3013719E+08  5.5200404E+07   116.2231       121.0637      1.8533760E+08
   2547.000000  21.06.2014  1.3013719E+08  5.5200404E+07   116.1805       121.0910      1.8533760E+08
   2548.000000  22.06.2014  1.3027150E+08  5.5200404E+07   116.2325       121.0751      1.8547190E+08
   2549.000000  23.06.2014  1.3081584E+08  5.5200404E+07   116.6367       121.0458      1.8601624E+08
   2550.000000  24.06.2014  1.3081584E+08  5.5200404E+07   116.7115       121.0120      1.8601624E+08
   2551.000000  25.06.2014  1.3081584E+08  5.5200404E+07   116.7013       120.9769      1.8601624E+08
   2552.000000  26.06.2014  1.3081584E+08  5.5200404E+07   116.6779       120.9420      1.8601624E+08
   2553.000000  27.06.2014  1.3081584E+08  5.5200404E+07   116.6548       120.9077      1.8601624E+08
   2554.000000  28.06.2014  1.3081584E+08  5.5200404E+07   116.6339       120.8743      1.8601624E+08
   2555.000000  29.06.2014  1.3081584E+08  5.5200404E+07   116.6152       120.8418      1.8601624E+08
   2556.000000  30.06.2014  1.3081584E+08  5.5200404E+07   116.5985       120.8101      1.8601624E+08
   2557.000000  01.07.2014  1.3148867E+08  5.5200404E+07   117.1089       120.7793      1.8668907E+08
   2558.000000  02.07.2014  1.3208915E+08  5.5200404E+07   118.1718       120.7491      1.8728955E+08
   2559.000000  03.07.2014  1.3258759E+08  5.5200404E+07   118.9133       120.7195      1.8778800E+08
   2560.000000  04.07.2014  1.3312841E+08  5.5200404E+07   119.5147       120.6904      1.8832882E+08
   2561.000000  05.07.2014  1.3366920E+08  5.5200404E+07   120.0389       120.6617      1.8886960E+08
   2562.000000  06.07.2014  1.3407057E+08  5.5200404E+07   120.3075       120.6335      1.8927098E+08
   2563.000000  07.07.2014  1.3407057E+08  5.5200404E+07   119.9514       120.6056      1.8927098E+08
   2564.000000  08.07.2014  1.3407057E+08  5.5200404E+07   119.7579       120.5780      1.8927098E+08
   2565.000000  09.07.2014  1.3455835E+08  5.5200404E+07   120.5387       120.5506      1.8975875E+08
   2566.000000  10.07.2014  1.3513771E+08  5.5250992E+07   121.1640       121.3678      1.9038870E+08
   2567.000000  11.07.2014  1.3576339E+08  5.5312484E+07   121.7417       121.6873      1.9107587E+08
   2568.000000  12.07.2014  1.3640491E+08  5.5373964E+07   122.3027       121.8114      1.9177888E+08
   2569.000000  13.07.2014  1.3704512E+08  5.5616268E+07   122.8551       122.0793      1.9266139E+08
   2570.000000  14.07.2014  1.3768456E+08  5.5916124E+07   123.4030       122.5730      1.9360069E+08
   2571.000000  15.07.2014  1.3815571E+08  5.6194268E+07   123.7167       122.4744      1.9434997E+08
   2572.000000  16.07.2014  1.3860562E+08  5.6469912E+07   124.0089       122.8933      1.9507554E+08
   2573.000000  17.07.2014  1.3901680E+08  5.6746416E+07   124.3024       123.4131      1.9576322E+08
   2574.000000  18.07.2014  1.3945320E+08  5.7014196E+07   124.5796       123.9249      1.9646739E+08
   2575.000000  19.07.2014  1.3989510E+08  5.7285668E+07   124.8706       124.4428      1.9718077E+08
   2576.000000  20.07.2014  1.4034042E+08  5.7559548E+07   125.1722       124.9646      1.9789997E+08
   2577.000000  21.07.2014  1.4078086E+08  5.7806696E+07   125.4751       125.4493      1.9858757E+08
   2578.000000  22.07.2014  1.4122886E+08  5.8064808E+07   125.7875       125.9334      1.9929368E+08
   2579.000000  23.07.2014  1.4167662E+08  5.8342152E+07   126.1033       126.4436      2.0001877E+08
   2580.000000  24.07.2014  1.4212640E+08  5.8619316E+07   126.4261       126.9598      2.0074571E+08
   2581.000000  25.07.2014  1.4256950E+08  5.8893892E+07   126.8130       127.4557      2.0146339E+08
   2582.000000  26.07.2014  1.4300642E+08  5.9168744E+07   127.1665       127.9578      2.0217517E+08
   2583.000000  27.07.2014  1.4344053E+08  5.9443852E+07   127.5086       128.4633      2.0288437E+08
   2584.000000  28.07.2014  1.4383803E+08  5.9697884E+07   127.8082       128.9318      2.0353590E+08
   2585.000000  29.07.2014  1.4425573E+08  5.9961572E+07   128.1333       129.4109      2.0421730E+08
   2586.000000  30.07.2014  1.4459141E+08  6.0384804E+07   128.3152       130.1674      2.0497622E+08
   2587.000000  31.07.2014  1.4500541E+08  6.0654300E+07   128.6693       130.6912      2.0565971E+08
   2588.000000  01.08.2014  1.4531802E+08  6.0927416E+07   128.5253       131.1684      2.0624544E+08
   2589.000000  02.08.2014  1.4561720E+08  6.1202928E+07   128.5585       131.6531      2.0682013E+08
   2590.000000  03.08.2014  1.4591742E+08  6.1477088E+07   128.6944       132.1384      2.0739451E+08
   2591.000000  04.08.2014  1.4594296E+08  6.1498960E+07   128.6806       132.2103      2.0744192E+08
   2592.000000  05.08.2014  1.4594296E+08  6.1498960E+07   128.6172       132.1762      2.0744192E+08
   2593.000000  06.08.2014  1.4615861E+08  6.1694508E+07   128.6988       132.4359      2.0785310E+08
   2594.000000  07.08.2014  1.4645709E+08  6.1970200E+07   128.8833       132.8736      2.0842728E+08
   2595.000000  08.08.2014  1.4696717E+08  6.2304028E+07   129.7390       134.3117      2.0927120E+08
   2596.000000  09.08.2014  1.4749955E+08  6.2648212E+07   130.3352       135.1263      2.1014776E+08
   2597.000000  10.08.2014  1.4801627E+08  6.2974732E+07   130.8047       135.7257      2.1099099E+08
   2598.000000  11.08.2014  1.4854701E+08  6.3311668E+07   131.2727       136.3458      2.1185869E+08
   2599.000000  12.08.2014  1.4893779E+08  6.3558992E+07   131.6364       136.0683      2.1249678E+08
   2600.000000  13.08.2014  1.4926328E+08  6.3771188E+07   131.9143       136.0957      2.1303446E+08
   2601.000000  14.08.2014  1.4959550E+08  6.3991012E+07   132.1720       136.4316      2.1358651E+08
   2602.000000  15.08.2014  1.4993365E+08  6.4218672E+07   132.4252       136.7999      2.1415232E+08
   2603.000000  16.08.2014  1.5027224E+08  6.4448220E+07   132.6668       137.1750      2.1472046E+08
   2604.000000  17.08.2014  1.5060446E+08  6.4672316E+07   132.8912       137.5388      2.1527678E+08
   2605.000000  18.08.2014  1.5094277E+08  6.4903140E+07   133.1314       137.9163      2.1584590E+08
   2606.000000  19.08.2014  1.5119995E+08  6.4932860E+07   133.1417       137.9652      2.1613282E+08
   2607.000000  20.08.2014  1.5147670E+08  6.4932860E+07   133.3082       137.9058      2.1640957E+08
   2608.000000  21.08.2014  1.5173938E+08  6.4932860E+07   133.4401       137.8216      2.1667224E+08
   2609.000000  22.08.2014  1.5200862E+08  6.4932860E+07   133.6145       137.7303      2.1694149E+08
   2610.000000  23.08.2014  1.5234907E+08  6.4932860E+07   133.9814       137.6373      2.1728194E+08
   2611.000000  24.08.2014  1.5238923E+08  6.5225584E+07   133.6301       138.6135      2.1761482E+08
   2612.000000  25.08.2014  1.5240414E+08  6.5541108E+07   133.3903       139.2312      2.1794525E+08
   2613.000000  26.08.2014  1.5241586E+08  6.5865948E+07   133.2417       139.7981      2.1828181E+08
   2614.000000  27.08.2014  1.5241586E+08  6.5865948E+07   133.1314       139.1638      2.1828181E+08
   2615.000000  28.08.2014  1.5241586E+08  6.5865948E+07   133.0420       139.0490      2.1828181E+08
   2616.000000  29.08.2014  1.5241586E+08  6.5865948E+07   132.9651       138.9510      2.1828181E+08
   2617.000000  30.08.2014  1.5249186E+08  6.5983692E+07   133.0532       139.0465      2.1847554E+08
   2618.000000  31.08.2014  1.5266426E+08  6.6270908E+07   133.2106       139.4597      2.1893517E+08
   2619.000000  01.09.2014  1.5266632E+08  6.6274428E+07   133.0891       139.4513      2.1894075E+08
   2620.000000  02.09.2014  1.5266632E+08  6.6274428E+07   132.9917       139.3773      2.1894075E+08
   2621.000000  03.09.2014  1.5266632E+08  6.6274428E+07   132.9115       139.2876      2.1894075E+08
   2622.000000  04.09.2014  1.5266632E+08  6.6274428E+07   132.8425       139.1934      2.1894075E+08
   2623.000000  05.09.2014  1.5297914E+08  6.6274428E+07   133.4005       139.0980      2.1925357E+08
   2624.000000  06.09.2014  1.5340501E+08  6.6274428E+07   133.8567       139.0028      2.1967944E+08
   2625.000000  07.09.2014  1.5389338E+08  6.6274428E+07   134.2424       138.9084      2.2016781E+08
   2626.000000  08.09.2014  1.5427562E+08  6.6274428E+07   134.5747       138.8148      2.2055005E+08
   2627.000000  09.09.2014  1.5464731E+08  6.6274428E+07   134.8588       138.7221      2.2092174E+08
   2628.000000  10.09.2014  1.5503894E+08  6.6367848E+07   135.1751       138.7875      2.2140680E+08
   2629.000000  11.09.2014  1.5542787E+08  6.6444180E+07   135.4975       138.8473      2.2187206E+08
   2630.000000  12.09.2014  1.5542787E+08  6.6444180E+07   135.0705       138.7805      2.2187206E+08
   2631.000000  13.09.2014  1.5585072E+08  6.6444180E+07   135.5873       138.6961      2.2229490E+08
   2632.000000  14.09.2014  1.5632147E+08  6.6444180E+07   135.9961       138.6075      2.2276565E+08
   2633.000000  15.09.2014  1.5676190E+08  6.6560624E+07   136.3382       138.7134      2.2332253E+08
   2634.000000  16.09.2014  1.5727808E+08  6.6560624E+07   136.7402       138.6514      2.2383870E+08
   2635.000000  17.09.2014  1.5727808E+08  6.6560624E+07   136.3654       138.5684      2.2383870E+08
   2636.000000  18.09.2014  1.5727808E+08  6.6560624E+07   136.1673       138.4806      2.2383870E+08
   2637.000000  19.09.2014  1.5727808E+08  6.6560624E+07   136.0250       138.3916      2.2383870E+08
   2638.000000  20.09.2014  1.5727808E+08  6.6560624E+07   135.9105       138.3024      2.2383870E+08
   2639.000000  21.09.2014  1.5727808E+08  6.6560624E+07   135.8124       138.2135      2.2383870E+08
   2640.000000  22.09.2014  1.5727808E+08  6.6560624E+07   135.7246       138.1250      2.2383870E+08
   2641.000000  23.09.2014  1.5727808E+08  6.6560624E+07   135.6437       138.0371      2.2383870E+08
   2642.000000  24.09.2014  1.5727808E+08  6.6560624E+07   135.5676       137.9497      2.2383870E+08
   2643.000000  25.09.2014  1.5727808E+08  6.6560624E+07   135.4952       137.8627      2.2383870E+08
   2644.000000  26.09.2014  1.5727808E+08  6.6560624E+07   135.4256       137.7763      2.2383870E+08
   2646.000000  28.09.2014  1.5727808E+08  6.6560624E+07   135.2940       137.6051      2.2383870E+08
   2647.000000  29.09.2014  1.5727808E+08  6.6560624E+07   135.2298       137.5199      2.2383870E+08
   2649.000000  01.10.2014  1.5727808E+08  6.6560624E+07   135.1061       137.3511      2.2383870E+08
   2650.000000  02.10.2014  1.5727808E+08  6.6560624E+07   135.0453       137.2672      2.2383870E+08
   2651.000000  03.10.2014  1.5727808E+08  6.6560624E+07   134.9853       137.1836      2.2383870E+08
   2652.000000  04.10.2014  1.5727808E+08  6.6560624E+07   134.9262       137.1003      2.2383870E+08
   2653.000000  05.10.2014  1.5727808E+08  6.6560624E+07   134.8678       137.0175      2.2383870E+08
   2654.000000  06.10.2014  1.5727808E+08  6.6560624E+07   134.8100       136.9349      2.2383870E+08
   2655.000000  07.10.2014  1.5727808E+08  6.6560624E+07   134.7528       136.8528      2.2383870E+08
   2656.000000  08.10.2014  1.5727808E+08  6.6560624E+07   134.6961       136.7709      2.2383870E+08
   2657.000000  09.10.2014  1.5727808E+08  6.6560624E+07   134.6399       136.6894      2.2383870E+08
   2658.000000  10.10.2014  1.5727808E+08  6.6560624E+07   134.5841       136.6083      2.2383870E+08
   2659.000000  11.10.2014  1.5727808E+08  6.6560624E+07   134.5286       136.5274      2.2383870E+08
   2660.000000  12.10.2014  1.5727808E+08  6.6560624E+07   134.4735       136.4469      2.2383870E+08
   2661.000000  13.10.2014  1.5727808E+08  6.6560624E+07   134.4188       136.3668      2.2383870E+08
   2662.000000  14.10.2014  1.5727808E+08  6.6560624E+07   134.3643       136.2869      2.2383870E+08
   2663.000000  15.10.2014  1.5727808E+08  6.6560624E+07   134.3101       136.2074      2.2383870E+08
   2664.000000  16.10.2014  1.5727808E+08  6.6560624E+07   134.2561       136.1281      2.2383870E+08
   2665.000000  17.10.2014  1.5727808E+08  6.6560624E+07   134.2025       136.0492      2.2383870E+08
   2666.000000  18.10.2014  1.5727808E+08  6.6560624E+07   134.1490       135.9706      2.2383870E+08
   2667.000000  19.10.2014  1.5727808E+08  6.6560624E+07   134.0957       135.8923      2.2383870E+08
   2668.000000  20.10.2014  1.5727808E+08  6.6560624E+07   134.0427       135.8144      2.2383870E+08
   2669.000000  21.10.2014  1.5727808E+08  6.6560624E+07   133.9899       135.7367      2.2383870E+08
   2670.000000  22.10.2014  1.5727808E+08  6.6560624E+07   133.9373       135.6594      2.2383870E+08
   2672.000000  24.10.2014  1.5712166E+08  6.6405652E+07   133.6152       135.2321      2.2352733E+08
   2674.000000  26.10.2014  1.5712166E+08  6.6405652E+07   133.5582       135.0542      2.2352733E+08
   2675.000000  27.10.2014  1.5712166E+08  6.6405652E+07   133.5186       134.9759      2.2352733E+08
   2676.000000  28.10.2014  1.5712166E+08  6.6405652E+07   133.4749       134.9009      2.2352733E+08
   2677.000000  29.10.2014  1.5705200E+08  6.6313168E+07   133.3233       134.4032      2.2336517E+08
   2678.000000  30.10.2014  1.5699200E+08  6.6263100E+07   133.2415       134.2256      2.2325509E+08
   2679.000000  31.10.2014  1.5699200E+08  6.6242228E+07   133.1875       133.8434      2.2323422E+08
   2680.000000  01.11.2014  1.5694432E+08  6.6242228E+07   133.0695       134.0629      2.2318654E+08
   2681.000000  02.11.2014  1.5692083E+08  6.6242228E+07   132.9158       134.0099      2.2316306E+08
   2682.000000  03.11.2014  1.5692083E+08  6.6242228E+07   132.9363       133.9473      2.2316306E+08
   2683.000000  04.11.2014  1.5692083E+08  6.6208336E+07   132.9134       133.3306      2.2312917E+08
   2684.000000  05.11.2014  1.5690578E+08  6.6143912E+07   132.8778       133.6359      2.2304968E+08
   2685.000000  06.11.2014  1.5686493E+08  6.6143912E+07   132.8341       133.5569      2.2300883E+08
   2686.000000  07.11.2014  1.5657272E+08  6.6053912E+07   131.9715       133.3386      2.2262662E+08
   2687.000000  08.11.2014  1.5620850E+08  6.5965932E+07   131.6830       133.1057      2.2217443E+08
   2688.000000  09.11.2014  1.5587182E+08  6.5874984E+07   131.4495       132.8643      2.2174680E+08
   2689.000000  10.11.2014  1.5549082E+08  6.5783812E+07   131.0325       132.6219      2.2127464E+08
   2690.000000  11.11.2014  1.5549082E+08  6.5783812E+07   131.1907       132.5307      2.2127464E+08
   2691.000000  12.11.2014  1.5549082E+08  6.5783812E+07   131.2494       132.4618      2.2127464E+08
   2692.000000  13.11.2014  1.5549082E+08  6.5783812E+07   131.2673       132.3993      2.2127464E+08
   2693.000000  14.11.2014  1.5549082E+08  6.5783812E+07   131.2623       132.3389      2.2127464E+08
   2694.000000  15.11.2014  1.5549082E+08  6.5783812E+07   131.2438       132.2794      2.2127464E+08
   2695.000000  16.11.2014  1.5549082E+08  6.5783812E+07   131.2173       132.2201      2.2127464E+08
   2696.000000  17.11.2014  1.5549082E+08  6.5783812E+07   131.1860       132.1608      2.2127464E+08
   2697.000000  18.11.2014  1.5549082E+08  6.5783812E+07   131.1515       132.1015      2.2127464E+08
   2698.000000  19.11.2014  1.5549082E+08  6.5783812E+07   131.1150       132.0420      2.2127464E+08
   2699.000000  20.11.2014  1.5549082E+08  6.5783812E+07   131.0773       131.9825      2.2127464E+08
   2700.000000  21.11.2014  1.5498395E+08  6.5638164E+07   130.1470       130.9500      2.2062213E+08
